output_dir,seed,num_samples,model_name_or_path,tokenizer,dataset,mode,score_generation_mode,tensor_parallel_size,temperature,top_p,repetition_penalty,max_cot_tokens,prompt_dir,v100,max_model_len,pearson_r,pearson_p_value,spearman_r,spearman_p_value,kendall_tau,kenall_p_value,rmse,validation_ratio,n_cot,save_score_logits,save_score_probs,is_formattted,prepare_training_data,output_training_data_name,training_data_validation_ratio,use_system_prompt,remove_reference
evaluation_result/lora_cot_raft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9534956945229252,1.5552547865322435e-261,0.9511734877086376,2.156264571256692e-256,0.8477096339304604,2.0162201065615985e-147,0.4497369930131626,,,
evaluation_result/lora_cot_raft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9644905045186942,4.20493060073809e-290,0.9602938265296312,2.9802500337666375e-278,0.8609071166082634,2.382382686476102e-152,0.3898594562921366,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,False,False,False,training_data,0.05,0.9196634424946348,2.7274699149392852e-204,0.9203048856106052,4.024280497765933e-205,0.8585499902171875,7.233041214814117e-127,0.5639148871948674,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9195010441338768,4.416395287884416e-204,0.917820660848331,6.0992430071244775e-202,0.8152945635699241,4.3385356759824256e-128,0.5779666564193969,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9503529258887616,1.2326472398298651e-254,0.9472774033400352,2.637911620692032e-248,0.8450700100646483,6.909082730379948e-145,0.4512794273693101,,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4959292484628788,2.870150884408712e-21,0.4727593684842487,3.1879859681945923e-19,0.34469561016285455,9.251989175559175e-18,1.330262087794064,0.0,5.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,False,False,False,training_data,0.05,0.9211462344121596,3.1912169813805024e-206,0.9210455427404366,4.3284773319181206e-206,0.8599300535499081,6.235910049331795e-127,0.5567764362830022,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,1,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9353125748596668,7.53704593711731e-227,0.9315273932273078,6.5583582535406055e-221,0.8212110378068461,2.422369632646408e-138,0.5200379764921198,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,decode,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,False,False,False,training_data,0.05,0.9363350761075266,1.6250155218371163e-228,0.9354518116167287,4.4864287638678335e-227,0.8446802465964339,2.43918019791954e-138,0.492828570600366,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,prometheus-eval/Feedback-Collection,feedback_score,raft,5,1.0,1.0,0.9,1.03,1024,../finetuning_utils/prompts,False,4096.0,0.05,True,False,False,training_data,0.05,0.9544096648600762,1.2459362759645215e-263,0.9522053102783388,1.2041106062713036e-258,0.8478066902223728,1.2780232141043646e-147,0.4204467371207596,,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4482374894244004,1.7369640791961352e-99,0.43445495678254176,6.488518113426505e-93,0.350437838130443,8.780314764451616e-92,1.6986927978269954,0.0,1.0,,0.0,1.0,False,training_data,0.05,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.409388457722537,1.0250538393318267e-81,0.4055357751649889,4.4565468038327434e-80,0.3260615752521542,5.6904107309433455e-80,1.6881178263879515,0.0,1.0,False,True,False,training_data,0.05,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4180091425273868,1.845738403981623e-85,0.4192588694341747,5.1780454316329474e-86,0.3153402453645813,4.728050738785016e-87,1.6680530087284664,0.0,1.0,True,True,False,training_data,0.05,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5243497207175292,9.407478837257616e-142,0.5182900861196561,5.553772048130856e-138,0.3947317365793725,4.84604932089995e-133,1.445752940817941,0.0,5.0,False,True,False,training_data,0.05,,,
evaluation_result/lora_cot_raft_2_epoch,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5277444959946295,6.716411504259341e-144,0.5217391260230657,4.050468701023484e-140,0.3879171716122853,1.176050170091621e-134,1.431281093434662,0.0,5.0,True,True,False,training_data,0.05,,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5385435341096818,1.8329318687458504e-25,0.5183964877772731,2.0893142997701782e-23,0.3810403590587085,2.8315592096445063e-22,1.2075854919465108,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3763133862162047,2.4634218564539768e-68,0.3620776383248729,4.914226898521618e-63,0.2933827406968691,5.295454614603137e-65,1.7635508529274784,0.0,1.0,False,True,False,training_data,0.05,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4680794795911441,1.699826284551686e-109,0.4410300226712023,5.183195205768367e-96,0.3258027988098271,1.0813172361570305e-95,1.4986977265505004,0.0,1.0,True,True,False,training_data,0.05,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4397398339997251,2.1272191900406493e-95,0.424683643652747,1.9533497877069413e-88,0.3200536333214514,5.395313279132288e-88,1.6298011762368343,0.0,5.0,False,True,False,training_data,0.05,,,
evaluation_result/sft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4857491627317966,5.53743575636004e-119,0.459107614259656,6.892051218328748e-105,0.3394610134211704,9.221589462615223e-104,1.4740067338401872,0.0,5.0,True,True,False,training_data,0.05,,,
evaluation_result/lora_cot_raft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5183613545203407,5.019698820683258e-138,0.5008212978502292,1.5808468271072942e-127,0.3727774040574155,1.135083159309906e-124,1.392324269739519,0.0,1.0,True,True,False,training_data,0.05,,,
evaluation_result/lora_cot_raft_lora_cot_raft_feedback_score_1,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5250442623080904,3.4382259834692286e-142,0.5069143090615911,4.1818697537608723e-131,0.3767327191505377,2.423231554546346e-127,1.3826683673632882,0.0,5.0,True,True,False,training_data,0.05,,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5594872578948638,9.401000814777125e-28,0.5151673752432374,4.3360732037295303e-23,0.4075378406952495,2.2739999063557594e-22,1.0599135184847237,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4482374894244004,1.7369640791961352e-99,0.43445495678254176,6.488518113426505e-93,0.350437838130443,8.780314764451616e-92,1.6986927978269954,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5739167644372394,1.988531196564674e-29,0.5337430366137834,5.8317863391536645e-25,0.4105287239620135,6.764945080464454e-24,0.9256607545965616,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3763133862162047,2.4634218564539768e-68,0.3620776383248729,4.914226898521618e-63,0.29338274069686915,5.295454614603137e-65,1.7635508529274784,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4397398339997251,2.1272191900406493e-95,0.424683643652747,1.9533497877069413e-88,0.3200536333214514,5.395313279132288e-88,1.6298011762368343,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_lora_cot_raft_feedback_score_1/,mistralai/Mistral-7B-Instruct-v0.2,data/flask_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4799313107259736,8.485811065205139e-116,0.4670309047479263,5.971427250067558e-109,0.3558433383257129,2.651605820889298e-108,1.6030746735972,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3984398032324139,1.2759715493175194e-13,0.40798116758015585,2.893614833357267e-14,0.3178923517828412,1.723190949527056e-13,1.4983787534828732,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.3992262946305156,1.1310987375697074e-13,0.4176953504269128,6.079928446480533e-15,0.3067309536869479,2.551001988868932e-14,1.4936906621010544,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5303467997701687,1.3079750205414747e-24,0.5219246837590288,9.32506873270643e-24,0.4398072638765592,2.9157092905300844e-22,1.1730480240240235,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.528388507469787,2.0752965003825496e-24,0.5128174822807198,7.340685947952558e-23,0.40866869806443423,9.734623128405582e-22,1.160878160003231,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5456157858232533,3.2195336319861527e-26,0.5245020592240172,5.1418605682892846e-24,0.3902041688962468,3.0452607563030554e-22,1.1840314841910056,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5454584983328119,3.3480125747876247e-26,0.5245515412195151,5.083177007064468e-24,0.3821770865023509,2.5260921866418857e-22,1.184032413705561,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5483383563483719,1.630080719018869e-26,0.5213171968083241,1.0721794448587755e-23,0.4110113911881287,1.490525553779405e-22,0.9642138421187144,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/lora_cot_raft_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5470514756257256,2.250398032437732e-26,0.5221938624968037,8.765046863941478e-24,0.402370144151394,1.0258301064278378e-22,0.9578343101329104,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5193752656541654,1.6719366230777876e-23,0.48341858604553495,3.8169428420044964e-20,0.39149616952966315,1.7221749556017285e-19,1.2253117517141867,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5375741049283451,2.319012856654792e-25,0.5106077778074324,1.1998486103341018e-22,0.38892600898090884,3.405368592234833e-22,1.1970853022902084,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4883898502434669,1.3825108454090942e-20,0.48002944877925036,7.55621063986826e-20,0.4110167993342761,1.2492965090408386e-18,0.8581715057803617,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5103345814233802,1.2746797558042964e-22,0.5129999866288094,7.047623940937407e-23,0.4034128275423615,3.150622882123025e-21,0.836751978998282,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6164908344175133,6.946437016095737e-35,0.6066818641359554,1.4868544673682981e-33,0.46237194963309486,2.5735575888025658e-30,1.0067963492627934,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6107888105193618,4.176819993263004e-34,0.6020581649952306,6.07510685367369e-33,0.44438629663091955,1.0507602491295376e-29,1.0109199125760435,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6473512541176758,2.1568684710239115e-39,0.6131343486649972,2.0058004692991167e-34,0.4861564081209352,1.2521758855395023e-30,0.7288118184186275,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,prometheus-eval/prometheus-7b-v2.0,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.6497668049694547,9.094699154254734e-40,0.6186591262831637,3.477795552682115e-35,0.4736067919357523,3.8703353359879363e-31,0.7201471266882832,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4796335223529703,8.179707292869483e-20,0.48214143676186483,4.941602886446473e-20,0.3803913075688564,9.931432170862419e-19,1.3663871665413465,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4849461373176574,2.798701187135357e-20,0.4811471939790654,6.037433423074507e-20,0.3555643848033716,1.2634334353783364e-18,1.3444613371621708,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4631512059476882,2.0289710493219577e-18,0.456357135263367,7.253305581116502e-18,0.38038852840075355,4.617549694653063e-17,1.1976539567003484,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.4640508287930671,1.7103636991547258e-18,0.4581573790697884,5.189622647331159e-18,0.3620962247983716,2.3643350999719886e-17,1.1662028411054353,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8831729360954901,0.0,0.8838815079975703,0.0,0.8111736685479447,3.49464046816169e-225,0.6752777206453653,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8920265846515176,0.0,0.8985566250587745,0.0,0.7873015881042403,4.966976193255363e-243,0.6472182309578369,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8724134401120751,1.536524661906e-312,0.8721527811746834,3.969999462723e-312,0.797648887950402,1.2307614267802718e-217,0.7063993204979744,0.0,1.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_ood_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.8797344890357097,0.0,0.8775268497827116,8.14e-321,0.7629440557224633,9.348128211891491e-228,0.6846228024633945,0.0,1.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5426699500979265,6.67720720359661e-26,0.5214751446880095,1.0339964623001435e-23,0.386928732364498,6.196904746471509e-22,1.1789531608828043,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/mt_bench_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5477233194808412,1.9020350171634246e-26,0.5313082273997344,1.0415854255713834e-24,0.38590671006437943,9.541010023655752e-23,1.1667760530008862,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5374851954426427,2.3694948577850806e-25,0.5258430628399247,3.764709627441661e-24,0.4168523022000779,3.484810539653062e-23,1.0011451776174456,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/vicuna_eval.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.5391110969222821,1.5965555221990824e-25,0.5298644833507878,1.4658777731344234e-24,0.4097571479302574,1.6483162518229063e-23,0.9720052907355602,0.0,5.0,,True,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,decode,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9276169780994904,0.0,0.9267474507401069,0.0,0.8310532423656034,5.937259182651305e-268,0.5286208471106678,0.0,5.0,,False,True,False,training_data,0.05,,
evaluation_result/,42,-1,/home/dcml0714/raft_llm_as_a_judge/models/sft_gpt4_cot_2_epoch/,mistralai/Mistral-7B-Instruct-v0.2,data/feedback_collection_test.json,feedback_score,raft,1,1.0,0.9,1.03,1024.0,../finetuning_utils/prompts,False,4096,0.9295214564340376,0.0,0.9284993304227154,0.0,0.8148256754096026,2.894127583993515e-270,0.5215914465001059,0.0,5.0,,True,True,False,training_data,0.05,,
